,Dataset,Fold,Method,Metric,Patient,Performance
40722,V-25,4,Cluster,Recall,53,0.7142857142857143
40723,V-25,4,Cluster,Precision,53,0.6249999992187499
40724,V-25,4,Cluster,Accuracy,53,0.8214285714285715
40725,V-25,1,Cluster,Recall,52,0.7857142857142857
40726,V-25,1,Cluster,Precision,52,0.8461538455029586
40727,V-25,1,Cluster,Accuracy,52,0.8275862068965517
40728,V-25,0,Cluster,Recall,52,0.46153846153846156
40729,V-25,0,Cluster,Precision,52,0.7499999990624999
40730,V-25,0,Cluster,Accuracy,52,0.6896551724137931
40731,V-25,3,Cluster,Recall,52,0.7692307692307693
40732,V-25,3,Cluster,Precision,52,0.7692307686390532
40733,V-25,3,Cluster,Accuracy,52,0.7931034482758621
40734,V-25,2,Cluster,Recall,52,0.5833333333333334
40735,V-25,2,Cluster,Precision,52,0.5833333328472222
40736,V-25,2,Cluster,Accuracy,52,0.6551724137931034
40737,V-25,4,Cluster,Recall,52,0.5384615384615384
40738,V-25,4,Cluster,Precision,52,0.8749999989062499
40739,V-25,4,Cluster,Accuracy,52,0.75
40740,V-25,1,Cluster,Recall,537,0.6666666666666666
40741,V-25,1,Cluster,Precision,537,0.571428570612245
40742,V-25,1,Cluster,Accuracy,537,0.8275862068965518
40743,V-25,0,Cluster,Recall,537,0.9090909090909091
40744,V-25,0,Cluster,Precision,537,0.7692307686390532
40745,V-25,0,Cluster,Accuracy,537,0.8620689655172414
40746,V-25,3,Cluster,Recall,537,1.0
40747,V-25,3,Cluster,Precision,537,0.49999999949999996
40748,V-25,3,Cluster,Accuracy,537,0.8275862068965517
40749,V-25,2,Cluster,Recall,537,0.7692307692307693
40750,V-25,2,Cluster,Precision,537,0.7142857137755102
40751,V-25,2,Cluster,Accuracy,537,0.7586206896551724
40752,V-25,4,Cluster,Recall,537,0.6428571428571429
40753,V-25,4,Cluster,Precision,537,0.8999999991
40754,V-25,4,Cluster,Accuracy,537,0.7857142857142858
40755,V-25,1,Cluster,Recall,536,0.9
40756,V-25,1,Cluster,Precision,536,0.749999999375
40757,V-25,1,Cluster,Accuracy,536,0.8620689655172413
40758,V-25,0,Cluster,Recall,536,0.9090909090909091
40759,V-25,0,Cluster,Precision,536,0.9090909082644627
40760,V-25,0,Cluster,Accuracy,536,0.9310344827586207
40761,V-25,3,Cluster,Recall,536,0.631578947368421
40762,V-25,3,Cluster,Precision,536,0.8571428565306122
40763,V-25,3,Cluster,Accuracy,536,0.6896551724137931
40764,V-25,2,Cluster,Recall,536,0.6666666666666666
40765,V-25,2,Cluster,Precision,536,0.8571428559183674
40766,V-25,2,Cluster,Accuracy,536,0.8620689655172413
40767,V-25,4,Cluster,Recall,536,0.625
40768,V-25,4,Cluster,Precision,536,0.49999999949999996
40769,V-25,4,Cluster,Accuracy,536,0.7142857142857143
40770,V-25,1,Cluster,Recall,535,0.5833333333333334
40771,V-25,1,Cluster,Precision,535,0.7777777769135802
40772,V-25,1,Cluster,Accuracy,535,0.7586206896551725
40773,V-25,0,Cluster,Recall,535,0.8181818181818182
40774,V-25,0,Cluster,Precision,535,0.8181818174380164
40775,V-25,0,Cluster,Accuracy,535,0.8620689655172413
40776,V-25,3,Cluster,Recall,535,0.8888888888888888
40777,V-25,3,Cluster,Precision,535,0.7999999992
40778,V-25,3,Cluster,Accuracy,535,0.896551724137931
40779,V-25,2,Cluster,Recall,535,0.6153846153846154
40780,V-25,2,Cluster,Precision,535,0.8888888879012344
40781,V-25,2,Cluster,Accuracy,535,0.7931034482758621
40782,V-25,4,Cluster,Recall,535,0.8666666666666667
40783,V-25,4,Cluster,Precision,535,0.8666666660888889
40784,V-25,4,Cluster,Accuracy,535,0.8571428571428572
40785,V-25,1,Cluster,Recall,63,0.5555555555555556
40786,V-25,1,Cluster,Precision,63,0.3846153843195266
40787,V-25,1,Cluster,Accuracy,63,0.5862068965517242
40788,V-25,0,Cluster,Recall,63,0.2857142857142857
40789,V-25,0,Cluster,Precision,63,0.3999999992
40790,V-25,0,Cluster,Accuracy,63,0.7241379310344828
40791,V-25,3,Cluster,Recall,63,0.7777777777777778
40792,V-25,3,Cluster,Precision,63,0.5384615380473372
40793,V-25,3,Cluster,Accuracy,63,0.7241379310344828
40794,V-25,2,Cluster,Recall,63,0.875
40795,V-25,2,Cluster,Precision,63,0.5833333328472222
40796,V-25,2,Cluster,Accuracy,63,0.7931034482758621
40797,V-25,4,Cluster,Recall,63,0.6666666666666666
40798,V-25,4,Cluster,Precision,63,0.5454545449586776
40799,V-25,4,Cluster,Accuracy,63,0.7142857142857143
40800,V-25,1,Cluster,Recall,533,0.8
40801,V-25,1,Cluster,Precision,533,0.8571428565306122
40802,V-25,1,Cluster,Accuracy,533,0.8275862068965517
40803,V-25,0,Cluster,Recall,533,0.8333333333333334
40804,V-25,0,Cluster,Precision,533,0.9090909082644627
40805,V-25,0,Cluster,Accuracy,533,0.896551724137931
40806,V-25,3,Cluster,Recall,533,0.5454545454545454
40807,V-25,3,Cluster,Precision,533,0.7499999990624999
40808,V-25,3,Cluster,Accuracy,533,0.7586206896551724
40809,V-25,2,Cluster,Recall,533,0.6428571428571429
40810,V-25,2,Cluster,Precision,533,0.9999999988888888
40811,V-25,2,Cluster,Accuracy,533,0.8275862068965518
40812,V-25,4,Cluster,Recall,533,0.6666666666666666
40813,V-25,4,Cluster,Precision,533,0.8333333326388889
40814,V-25,4,Cluster,Accuracy,533,0.75
40815,V-25,1,Cluster,Recall,532,0.8333333333333334
40816,V-25,1,Cluster,Precision,532,0.8333333326388889
40817,V-25,1,Cluster,Accuracy,532,0.8620689655172414
40818,V-25,0,Cluster,Recall,532,0.8888888888888888
40819,V-25,0,Cluster,Precision,532,0.7999999992
40820,V-25,0,Cluster,Accuracy,532,0.896551724137931
40821,V-25,3,Cluster,Recall,532,0.8
40822,V-25,3,Cluster,Precision,532,0.7999999992
40823,V-25,3,Cluster,Accuracy,532,0.8620689655172413
40824,V-25,2,Cluster,Recall,532,0.9
40825,V-25,2,Cluster,Precision,532,0.9999999988888888
40826,V-25,2,Cluster,Accuracy,532,0.9655172413793103
40827,V-25,4,Cluster,Recall,532,0.75
40828,V-25,4,Cluster,Precision,532,0.6923076917751478
40829,V-25,4,Cluster,Accuracy,532,0.75
40830,V-25,1,Cluster,Recall,531,0.875
40831,V-25,1,Cluster,Precision,531,0.8749999989062499
40832,V-25,1,Cluster,Accuracy,531,0.9310344827586208
40833,V-25,0,Cluster,Recall,531,1.0
40834,V-25,0,Cluster,Precision,531,0.9166666659027777
40835,V-25,0,Cluster,Accuracy,531,0.9655172413793103
40836,V-25,3,Cluster,Recall,531,0.7777777777777778
40837,V-25,3,Cluster,Precision,531,0.6999999992999999
40838,V-25,3,Cluster,Accuracy,531,0.8275862068965517
40839,V-25,2,Cluster,Recall,531,0.7272727272727273
40840,V-25,2,Cluster,Precision,531,0.666666666111111
40841,V-25,2,Cluster,Accuracy,531,0.7586206896551724
40842,V-25,4,Cluster,Recall,531,0.9
40843,V-25,4,Cluster,Precision,531,0.749999999375
40844,V-25,4,Cluster,Accuracy,531,0.8571428571428572
40845,V-25,1,Cluster,Recall,530,0.5833333333333334
40846,V-25,1,Cluster,Precision,530,0.5833333328472222
40847,V-25,1,Cluster,Accuracy,530,0.6551724137931034
40848,V-25,0,Cluster,Recall,530,0.8461538461538461
40849,V-25,0,Cluster,Precision,530,0.7857142851530612
40850,V-25,0,Cluster,Accuracy,530,0.8275862068965517
40851,V-25,3,Cluster,Recall,530,0.75
40852,V-25,3,Cluster,Precision,530,0.6666666659259258
40853,V-25,3,Cluster,Accuracy,530,0.8275862068965517
40854,V-25,2,Cluster,Recall,530,0.6666666666666666
40855,V-25,2,Cluster,Precision,530,0.8888888879012344
40856,V-25,2,Cluster,Accuracy,530,0.8275862068965517
40857,V-25,4,Cluster,Recall,530,0.6153846153846154
40858,V-25,4,Cluster,Precision,530,0.8888888879012344
40859,V-25,4,Cluster,Accuracy,530,0.7857142857142857
40860,V-25,1,Cluster,Recall,152,0.6
40861,V-25,1,Cluster,Precision,152,0.8999999991
40862,V-25,1,Cluster,Accuracy,152,0.7586206896551724
40863,V-25,0,Cluster,Recall,152,0.6875
40864,V-25,0,Cluster,Precision,152,0.8461538455029586
40865,V-25,0,Cluster,Accuracy,152,0.7586206896551724
40866,V-25,3,Cluster,Recall,152,0.7142857142857143
40867,V-25,3,Cluster,Precision,152,0.9090909082644627
40868,V-25,3,Cluster,Accuracy,152,0.8275862068965518
40869,V-25,2,Cluster,Recall,152,0.4666666666666667
40870,V-25,2,Cluster,Precision,152,0.6999999992999999
40871,V-25,2,Cluster,Accuracy,152,0.6206896551724138
40872,V-25,4,Cluster,Recall,152,0.7272727272727273
40873,V-25,4,Cluster,Precision,152,0.7999999992
40874,V-25,4,Cluster,Accuracy,152,0.8214285714285714
40875,V-25,1,Cluster,Recall,539,0.875
40876,V-25,1,Cluster,Precision,539,0.6999999992999999
40877,V-25,1,Cluster,Accuracy,539,0.8620689655172414
40878,V-25,0,Cluster,Recall,539,1.0
40879,V-25,0,Cluster,Precision,539,0.6153846149112425
40880,V-25,0,Cluster,Accuracy,539,0.8275862068965517
40881,V-25,3,Cluster,Recall,539,0.75
40882,V-25,3,Cluster,Precision,539,0.8181818174380164
40883,V-25,3,Cluster,Accuracy,539,0.8275862068965518
40884,V-25,2,Cluster,Recall,539,0.7272727272727273
40885,V-25,2,Cluster,Precision,539,0.7999999992
40886,V-25,2,Cluster,Accuracy,539,0.8275862068965517
40887,V-25,4,Cluster,Recall,539,0.7272727272727273
40888,V-25,4,Cluster,Precision,539,0.7999999992
40889,V-25,4,Cluster,Accuracy,539,0.8214285714285714
40890,V-25,1,Cluster,Recall,538,0.8
40891,V-25,1,Cluster,Precision,538,0.9999999991666666
40892,V-25,1,Cluster,Accuracy,538,0.896551724137931
40893,V-25,0,Cluster,Recall,538,0.625
40894,V-25,0,Cluster,Precision,538,0.9090909082644627
40895,V-25,0,Cluster,Accuracy,538,0.7586206896551724
40896,V-25,3,Cluster,Recall,538,0.45
40897,V-25,3,Cluster,Precision,538,0.9999999988888888
40898,V-25,3,Cluster,Accuracy,538,0.6206896551724138
40899,V-25,2,Cluster,Recall,538,0.4444444444444444
40900,V-25,2,Cluster,Precision,538,0.9999999987499999
40901,V-25,2,Cluster,Accuracy,538,0.6551724137931034
40902,V-25,4,Cluster,Recall,538,0.85
40903,V-25,4,Cluster,Precision,538,0.9999999994117647
40904,V-25,4,Cluster,Accuracy,538,0.8928571428571428
40905,V-25,1,Cluster,Recall,775,0.5454545454545454
40906,V-25,1,Cluster,Precision,775,0.9999999983333333
40907,V-25,1,Cluster,Accuracy,775,0.8275862068965517
40908,V-25,0,Cluster,Recall,775,0.75
40909,V-25,0,Cluster,Precision,775,0.5999999993999999
40910,V-25,0,Cluster,Accuracy,775,0.793103448275862
40911,V-25,3,Cluster,Recall,775,0.7777777777777778
40912,V-25,3,Cluster,Precision,775,0.6999999992999999
40913,V-25,3,Cluster,Accuracy,775,0.8275862068965517
40914,V-25,2,Cluster,Recall,775,0.7647058823529411
40915,V-25,2,Cluster,Precision,775,0.9285714279081632
40916,V-25,2,Cluster,Accuracy,775,0.8275862068965517
40917,V-25,4,Cluster,Recall,775,0.8235294117647058
40918,V-25,4,Cluster,Precision,775,0.9333333327111111
40919,V-25,4,Cluster,Accuracy,775,0.8571428571428572
40920,V-25,1,Cluster,Recall,774,0.8
40921,V-25,1,Cluster,Precision,774,0.7272727266115702
40922,V-25,1,Cluster,Accuracy,774,0.8275862068965517
40923,V-25,0,Cluster,Recall,774,0.8
40924,V-25,0,Cluster,Precision,774,0.8571428565306122
40925,V-25,0,Cluster,Accuracy,774,0.8275862068965517
40926,V-25,3,Cluster,Recall,774,0.8181818181818182
40927,V-25,3,Cluster,Precision,774,0.8999999991
40928,V-25,3,Cluster,Accuracy,774,0.896551724137931
40929,V-25,2,Cluster,Recall,774,0.6666666666666666
40930,V-25,2,Cluster,Precision,774,0.8571428559183674
40931,V-25,2,Cluster,Accuracy,774,0.8620689655172413
40932,V-25,4,Cluster,Recall,774,0.9
40933,V-25,4,Cluster,Precision,774,0.749999999375
40934,V-25,4,Cluster,Accuracy,774,0.8571428571428572
40935,V-25,1,Cluster,Recall,777,0.8181818181818182
40936,V-25,1,Cluster,Precision,777,0.749999999375
40937,V-25,1,Cluster,Accuracy,777,0.8275862068965518
40938,V-25,0,Cluster,Recall,777,0.8823529411764706
40939,V-25,0,Cluster,Precision,777,0.9374999994140625
40940,V-25,0,Cluster,Accuracy,777,0.896551724137931
40941,V-25,3,Cluster,Recall,777,0.6666666666666666
40942,V-25,3,Cluster,Precision,777,0.5454545449586776
40943,V-25,3,Cluster,Accuracy,777,0.7241379310344828
40944,V-25,2,Cluster,Recall,777,0.7777777777777778
40945,V-25,2,Cluster,Precision,777,0.8749999989062499
40946,V-25,2,Cluster,Accuracy,777,0.896551724137931
40947,V-25,4,Cluster,Recall,777,0.6666666666666666
40948,V-25,4,Cluster,Precision,777,0.9999999983333333
40949,V-25,4,Cluster,Accuracy,777,0.8928571428571429
40950,V-25,1,Cluster,Recall,50,0.42857142857142855
40951,V-25,1,Cluster,Precision,50,0.49999999916666665
40952,V-25,1,Cluster,Accuracy,50,0.7586206896551724
40953,V-25,0,Cluster,Recall,50,0.8571428571428571
40954,V-25,0,Cluster,Precision,50,0.46153846118343195
40955,V-25,0,Cluster,Accuracy,50,0.7241379310344828
40956,V-25,3,Cluster,Recall,50,0.5454545454545454
40957,V-25,3,Cluster,Precision,50,0.4999999995833333
40958,V-25,3,Cluster,Accuracy,50,0.6206896551724138
40959,V-25,2,Cluster,Recall,50,0.5
40960,V-25,2,Cluster,Precision,50,0.24999999968749997
40961,V-25,2,Cluster,Accuracy,50,0.7241379310344828
40962,V-25,4,Cluster,Recall,50,0.5555555555555556
40963,V-25,4,Cluster,Precision,50,0.3333333331111111
40964,V-25,4,Cluster,Accuracy,50,0.5
40965,V-25,1,Cluster,Recall,115,0.6428571428571429
40966,V-25,1,Cluster,Precision,115,0.8999999991
40967,V-25,1,Cluster,Accuracy,115,0.7931034482758621
40968,V-25,0,Cluster,Recall,115,0.8
40969,V-25,0,Cluster,Precision,115,0.7272727266115702
40970,V-25,0,Cluster,Accuracy,115,0.8275862068965517
40971,V-25,3,Cluster,Recall,115,0.8888888888888888
40972,V-25,3,Cluster,Precision,115,0.999999999375
40973,V-25,3,Cluster,Accuracy,115,0.9310344827586207
40974,V-25,2,Cluster,Recall,115,0.5
40975,V-25,2,Cluster,Precision,115,0.6249999992187499
40976,V-25,2,Cluster,Accuracy,115,0.7241379310344828
40977,V-25,4,Cluster,Recall,115,0.7142857142857143
40978,V-25,4,Cluster,Precision,115,0.9090909082644627
40979,V-25,4,Cluster,Accuracy,115,0.8214285714285714
40980,V-25,1,Cluster,Recall,252,0.5833333333333334
40981,V-25,1,Cluster,Precision,252,0.6363636357851239
40982,V-25,1,Cluster,Accuracy,252,0.6896551724137931
40983,V-25,0,Cluster,Recall,252,0.7692307692307693
40984,V-25,0,Cluster,Precision,252,0.6666666662222221
40985,V-25,0,Cluster,Accuracy,252,0.7241379310344828
40986,V-25,3,Cluster,Recall,252,0.5454545454545454
40987,V-25,3,Cluster,Precision,252,0.5999999993999999
40988,V-25,3,Cluster,Accuracy,252,0.6896551724137931
40989,V-25,2,Cluster,Recall,252,0.9166666666666666
40990,V-25,2,Cluster,Precision,252,0.7333333328444444
40991,V-25,2,Cluster,Accuracy,252,0.8275862068965517
40992,V-25,4,Cluster,Recall,252,0.5
40993,V-25,4,Cluster,Precision,252,0.9999999980000001
40994,V-25,4,Cluster,Accuracy,252,0.8214285714285715
40995,V-25,1,Cluster,Recall,117,0.5
40996,V-25,1,Cluster,Precision,117,0.8571428559183674
40997,V-25,1,Cluster,Accuracy,117,0.7586206896551724
40998,V-25,0,Cluster,Recall,117,0.7
40999,V-25,0,Cluster,Precision,117,0.6999999992999999
41000,V-25,0,Cluster,Accuracy,117,0.7931034482758621
41001,V-25,3,Cluster,Recall,117,0.8888888888888888
41002,V-25,3,Cluster,Precision,117,0.8888888883950616
41003,V-25,3,Cluster,Accuracy,117,0.8620689655172413
41004,V-25,2,Cluster,Recall,117,0.36363636363636365
41005,V-25,2,Cluster,Precision,117,0.49999999937499995
41006,V-25,2,Cluster,Accuracy,117,0.6206896551724138
41007,V-25,4,Cluster,Recall,117,0.5714285714285714
41008,V-25,4,Cluster,Precision,117,0.4444444439506172
41009,V-25,4,Cluster,Accuracy,117,0.7142857142857142
41010,V-25,1,Cluster,Recall,776,0.8
41011,V-25,1,Cluster,Precision,776,0.9230769223668639
41012,V-25,1,Cluster,Accuracy,776,0.8620689655172413
41013,V-25,0,Cluster,Recall,776,0.7
41014,V-25,0,Cluster,Precision,776,0.7777777769135802
41015,V-25,0,Cluster,Accuracy,776,0.8275862068965517
41016,V-25,3,Cluster,Recall,776,1.0
41017,V-25,3,Cluster,Precision,776,0.9090909082644627
41018,V-25,3,Cluster,Accuracy,776,0.9655172413793104
41019,V-25,2,Cluster,Recall,776,0.7272727272727273
41020,V-25,2,Cluster,Precision,776,0.666666666111111
41021,V-25,2,Cluster,Accuracy,776,0.7586206896551724
41022,V-25,4,Cluster,Recall,776,0.7777777777777778
41023,V-25,4,Cluster,Precision,776,0.7777777769135802
41024,V-25,4,Cluster,Accuracy,776,0.8571428571428571
41025,V-25,1,Cluster,Recall,111,0.75
41026,V-25,1,Cluster,Precision,111,0.749999999375
41027,V-25,1,Cluster,Accuracy,111,0.7931034482758621
41028,V-25,0,Cluster,Recall,111,0.5625
41029,V-25,0,Cluster,Precision,111,0.8999999991
41030,V-25,0,Cluster,Accuracy,111,0.7241379310344828
41031,V-25,3,Cluster,Recall,111,0.9
41032,V-25,3,Cluster,Precision,111,0.749999999375
41033,V-25,3,Cluster,Accuracy,111,0.8620689655172413
41034,V-25,2,Cluster,Recall,111,0.9090909090909091
41035,V-25,2,Cluster,Precision,111,0.7142857137755102
41036,V-25,2,Cluster,Accuracy,111,0.8275862068965518
41037,V-25,4,Cluster,Recall,111,0.625
41038,V-25,4,Cluster,Precision,111,0.6249999992187499
41039,V-25,4,Cluster,Accuracy,111,0.7857142857142857
41040,V-25,1,Cluster,Recall,110,0.7777777777777778
41041,V-25,1,Cluster,Precision,110,0.6999999992999999
41042,V-25,1,Cluster,Accuracy,110,0.8275862068965517
41043,V-25,0,Cluster,Recall,110,1.0
41044,V-25,0,Cluster,Precision,110,0.7857142851530612
41045,V-25,0,Cluster,Accuracy,110,0.896551724137931
41046,V-25,3,Cluster,Recall,110,0.8
41047,V-25,3,Cluster,Precision,110,0.8571428565306122
41048,V-25,3,Cluster,Accuracy,110,0.8275862068965517
41049,V-25,2,Cluster,Recall,110,0.5714285714285714
41050,V-25,2,Cluster,Precision,110,0.7999999984
41051,V-25,2,Cluster,Accuracy,110,0.8620689655172413
41052,V-25,4,Cluster,Recall,110,0.8181818181818182
41053,V-25,4,Cluster,Precision,110,0.749999999375
41054,V-25,4,Cluster,Accuracy,110,0.8214285714285714
41055,V-25,1,Cluster,Recall,113,0.7647058823529411
41056,V-25,1,Cluster,Precision,113,0.9285714279081632
41057,V-25,1,Cluster,Accuracy,113,0.8275862068965517
41058,V-25,0,Cluster,Recall,113,0.8181818181818182
41059,V-25,0,Cluster,Precision,113,0.8999999991
41060,V-25,0,Cluster,Accuracy,113,0.896551724137931
41061,V-25,3,Cluster,Recall,113,0.6
41062,V-25,3,Cluster,Precision,113,0.9999999988888888
41063,V-25,3,Cluster,Accuracy,113,0.7931034482758621
41064,V-25,2,Cluster,Recall,113,0.6923076923076923
41065,V-25,2,Cluster,Precision,113,0.9999999988888888
41066,V-25,2,Cluster,Accuracy,113,0.8620689655172413
41067,V-25,4,Cluster,Recall,113,0.7777777777777778
41068,V-25,4,Cluster,Precision,113,0.49999999964285713
41069,V-25,4,Cluster,Accuracy,113,0.6785714285714286
41070,V-25,1,Cluster,Recall,69,0.8571428571428571
41071,V-25,1,Cluster,Precision,69,0.8571428559183674
41072,V-25,1,Cluster,Accuracy,69,0.9310344827586207
41073,V-25,0,Cluster,Recall,69,0.6666666666666666
41074,V-25,0,Cluster,Precision,69,0.8333333326388889
41075,V-25,0,Cluster,Accuracy,69,0.7586206896551724
41076,V-25,3,Cluster,Recall,69,0.35714285714285715
41077,V-25,3,Cluster,Precision,69,0.9999999980000001
41078,V-25,3,Cluster,Accuracy,69,0.6896551724137931
41079,V-25,2,Cluster,Recall,69,0.9375
41080,V-25,2,Cluster,Precision,69,0.8823529406574394
41081,V-25,2,Cluster,Accuracy,69,0.896551724137931
41082,V-25,4,Cluster,Recall,69,0.7692307692307693
41083,V-25,4,Cluster,Precision,69,0.7142857137755102
41084,V-25,4,Cluster,Accuracy,69,0.75
41085,V-25,1,Cluster,Recall,771,0.75
41086,V-25,1,Cluster,Precision,771,0.8181818174380164
41087,V-25,1,Cluster,Accuracy,771,0.8275862068965518
41088,V-25,0,Cluster,Recall,771,0.7692307692307693
41089,V-25,0,Cluster,Precision,771,0.9999999989999999
41090,V-25,0,Cluster,Accuracy,771,0.896551724137931
41091,V-25,3,Cluster,Recall,771,0.7272727272727273
41092,V-25,3,Cluster,Precision,771,0.7272727266115702
41093,V-25,3,Cluster,Accuracy,771,0.7931034482758621
41094,V-25,2,Cluster,Recall,771,0.8571428571428571
41095,V-25,2,Cluster,Precision,771,0.9230769223668639
41096,V-25,2,Cluster,Accuracy,771,0.896551724137931
41097,V-25,4,Cluster,Recall,771,0.8888888888888888
41098,V-25,4,Cluster,Precision,771,0.8888888879012344
41099,V-25,4,Cluster,Accuracy,771,0.9285714285714286
41100,V-25,1,Cluster,Recall,119,0.8571428571428571
41101,V-25,1,Cluster,Precision,119,0.8571428565306122
41102,V-25,1,Cluster,Accuracy,119,0.8620689655172413
41103,V-25,0,Cluster,Recall,119,0.5
41104,V-25,0,Cluster,Precision,119,0.7142857132653061
41105,V-25,0,Cluster,Accuracy,119,0.7586206896551724
41106,V-25,3,Cluster,Recall,119,0.625
41107,V-25,3,Cluster,Precision,119,0.8333333319444445
41108,V-25,3,Cluster,Accuracy,119,0.8620689655172414
41109,V-25,2,Cluster,Recall,119,0.8666666666666667
41110,V-25,2,Cluster,Precision,119,0.8666666660888889
41111,V-25,2,Cluster,Accuracy,119,0.8620689655172413
41112,V-25,4,Cluster,Recall,119,0.75
41113,V-25,4,Cluster,Precision,119,0.9999999991666666
41114,V-25,4,Cluster,Accuracy,119,0.8571428571428571
41115,V-25,1,Cluster,Recall,118,0.75
41116,V-25,1,Cluster,Precision,118,0.749999999375
41117,V-25,1,Cluster,Accuracy,118,0.7931034482758621
41118,V-25,0,Cluster,Recall,118,0.6923076923076923
41119,V-25,0,Cluster,Precision,118,0.9999999988888888
41120,V-25,0,Cluster,Accuracy,118,0.8620689655172413
41121,V-25,3,Cluster,Recall,118,0.7368421052631579
41122,V-25,3,Cluster,Precision,118,0.9333333327111111
41123,V-25,3,Cluster,Accuracy,118,0.7931034482758621
41124,V-25,2,Cluster,Recall,118,0.4666666666666667
41125,V-25,2,Cluster,Precision,118,0.8749999989062499
41126,V-25,2,Cluster,Accuracy,118,0.6896551724137931
41127,V-25,4,Cluster,Recall,118,0.625
41128,V-25,4,Cluster,Precision,118,0.8333333326388889
41129,V-25,4,Cluster,Accuracy,118,0.7142857142857143
41130,V-25,1,Cluster,Recall,770,1.0
41131,V-25,1,Cluster,Precision,770,0.6153846149112425
41132,V-25,1,Cluster,Accuracy,770,0.8275862068965517
41133,V-25,0,Cluster,Recall,770,0.9
